0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
3.000000000000000000e+00,2.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,7.000000000000000000e+00,3.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,4.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,1.200000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,1.600000000000000000e+01,1.400000000000000000e+01,9.000000000000000000e+00,1.900000000000000000e+01,8.000000000000000000e+00,7.000000000000000000e+00,1.100000000000000000e+01,1.400000000000000000e+01,1.100000000000000000e+01,9.000000000000000000e+00,1.900000000000000000e+01,1.300000000000000000e+01,6.000000000000000000e+00,1.200000000000000000e+01,9.000000000000000000e+00,1.700000000000000000e+01,1.200000000000000000e+01,4.000000000000000000e+00,7.000000000000000000e+00,1.300000000000000000e+01,1.100000000000000000e+01,8.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,5.000000000000000000e+00,9.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,8.000000000000000000e+00,1.900000000000000000e+01,7.000000000000000000e+00,8.000000000000000000e+00,9.000000000000000000e+00,1.200000000000000000e+01,1.000000000000000000e+01,1.500000000000000000e+01,1.100000000000000000e+01,1.600000000000000000e+01,8.000000000000000000e+00,1.100000000000000000e+01,2.100000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.800000000000000000e+01,1.500000000000000000e+01,9.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+01,1.200000000000000000e+01,8.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,7.000000000000000000e+00,1.400000000000000000e+01,1.400000000000000000e+01,1.300000000000000000e+01,1.000000000000000000e+01,1.300000000000000000e+01,1.100000000000000000e+01,8.000000000000000000e+00,1.800000000000000000e+01,1.700000000000000000e+01,1.300000000000000000e+01,1.200000000000000000e+01,1.100000000000000000e+01,1.800000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,1.100000000000000000e+01,1.800000000000000000e+01,1.400000000000000000e+01,1.500000000000000000e+01,1.300000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.000000000000000000e+01,9.000000000000000000e+00,1.400000000000000000e+01,1.200000000000000000e+01,1.600000000000000000e+01,2.300000000000000000e+01,1.900000000000000000e+01,1.400000000000000000e+01,1.700000000000000000e+01,1.100000000000000000e+01,1.800000000000000000e+01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,5.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e+00,2.800000000000000000e+01,2.100000000000000000e+01,2.100000000000000000e+01,1.800000000000000000e+01,3.300000000000000000e+01,4.100000000000000000e+01,3.200000000000000000e+01,4.000000000000000000e+01,4.400000000000000000e+01,3.400000000000000000e+01,4.600000000000000000e+01,3.900000000000000000e+01,3.700000000000000000e+01,3.800000000000000000e+01,3.600000000000000000e+01,4.700000000000000000e+01,5.700000000000000000e+01,4.500000000000000000e+01,5.100000000000000000e+01,3.500000000000000000e+01,4.700000000000000000e+01,2.600000000000000000e+01,3.000000000000000000e+01,3.100000000000000000e+01,2.000000000000000000e+01,2.500000000000000000e+01,2.400000000000000000e+01,2.200000000000000000e+01,2.500000000000000000e+01,1.500000000000000000e+01,2.400000000000000000e+01,3.200000000000000000e+01,1.220000000000000000e+02,1.380000000000000000e+02,1.720000000000000000e+02,1.380000000000000000e+02,1.220000000000000000e+02,1.250000000000000000e+02,1.070000000000000000e+02,1.670000000000000000e+02,1.260000000000000000e+02,1.100000000000000000e+02,1.390000000000000000e+02,1.100000000000000000e+02,9.900000000000000000e+01,1.250000000000000000e+02,1.450000000000000000e+02,1.230000000000000000e+02,1.060000000000000000e+02,9.700000000000000000e+01,1.340000000000000000e+02,1.390000000000000000e+02,1.430000000000000000e+02,1.320000000000000000e+02,1.270000000000000000e+02,8.900000000000000000e+01,8.600000000000000000e+01,9.600000000000000000e+01,9.500000000000000000e+01,7.600000000000000000e+01,8.100000000000000000e+01,8.600000000000000000e+01,9.000000000000000000e+01,7.700000000000000000e+01,8.300000000000000000e+01,1.250000000000000000e+02,1.240000000000000000e+02,1.470000000000000000e+02,1.270000000000000000e+02,1.610000000000000000e+02,1.150000000000000000e+02,1.300000000000000000e+02,1.360000000000000000e+02,1.200000000000000000e+02,1.660000000000000000e+02,1.350000000000000000e+02,1.450000000000000000e+02,1.810000000000000000e+02,1.490000000000000000e+02,1.200000000000000000e+02,1.090000000000000000e+02,1.180000000000000000e+02,1.450000000000000000e+02,1.210000000000000000e+02,1.260000000000000000e+02,1.400000000000000000e+02,1.430000000000000000e+02,1.400000000000000000e+02,1.420000000000000000e+02,1.780000000000000000e+02,1.680000000000000000e+02,1.440000000000000000e+02,1.520000000000000000e+02,1.870000000000000000e+02,1.170000000000000000e+02,1.230000000000000000e+02,1.430000000000000000e+02,1.270000000000000000e+02
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,7.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,8.000000000000000000e+00,3.000000000000000000e+00,1.000000000000000000e+00,4.000000000000000000e+00,9.100000000000000000e+01,1.070000000000000000e+02,1.560000000000000000e+02,1.010000000000000000e+02,1.060000000000000000e+02,8.400000000000000000e+01,1.220000000000000000e+02,1.440000000000000000e+02,2.180000000000000000e+02,2.170000000000000000e+02,1.290000000000000000e+02,1.290000000000000000e+02,1.030000000000000000e+02,1.790000000000000000e+02,1.450000000000000000e+02,2.000000000000000000e+02,1.220000000000000000e+02,1.500000000000000000e+02,1.530000000000000000e+02,1.740000000000000000e+02,1.890000000000000000e+02,2.370000000000000000e+02,2.460000000000000000e+02,1.333000000000000000e+03,1.318000000000000000e+03,1.451000000000000000e+03,1.666000000000000000e+03,1.695000000000000000e+03,1.536000000000000000e+03,1.372000000000000000e+03,1.302000000000000000e+03,1.176000000000000000e+03,1.416000000000000000e+03,1.664000000000000000e+03,1.544000000000000000e+03,1.641000000000000000e+03,1.622000000000000000e+03,1.394000000000000000e+03,1.467000000000000000e+03,1.420000000000000000e+03,1.604000000000000000e+03,1.447000000000000000e+03,1.492000000000000000e+03,1.417000000000000000e+03,1.527000000000000000e+03,1.300000000000000000e+03,1.209000000000000000e+03,1.098000000000000000e+03,9.540000000000000000e+02,1.055000000000000000e+03,1.335000000000000000e+03,1.212000000000000000e+03,1.169000000000000000e+03,1.207000000000000000e+03,1.512000000000000000e+03,1.692000000000000000e+03,1.723000000000000000e+03,2.084000000000000000e+03,1.784000000000000000e+03,1.912000000000000000e+03,2.217000000000000000e+03,2.485000000000000000e+03,1.547000000000000000e+03,1.454000000000000000e+03,1.574000000000000000e+03,1.421000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.300000000000000000e+01,9.100000000000000000e+01,2.300000000000000000e+01,2.900000000000000000e+01,1.600000000000000000e+01,1.200000000000000000e+01,2.200000000000000000e+01,2.300000000000000000e+01,4.800000000000000000e+01,2.400000000000000000e+01,4.300000000000000000e+01,1.700000000000000000e+01,1.300000000000000000e+01,1.600000000000000000e+01,2.800000000000000000e+01,2.900000000000000000e+01,2.000000000000000000e+01,1.100000000000000000e+01,3.100000000000000000e+01,1.600000000000000000e+01,1.750000000000000000e+02,2.500000000000000000e+01,6.700000000000000000e+01,2.400000000000000000e+01,1.550000000000000000e+02,4.400000000000000000e+01,2.600000000000000000e+01,2.600000000000000000e+01,1.800000000000000000e+01,3.100000000000000000e+01,3.600000000000000000e+01,4.200000000000000000e+01,3.600000000000000000e+01,4.000000000000000000e+01,3.100000000000000000e+01,2.800000000000000000e+01,3.800000000000000000e+01,4.300000000000000000e+01,2.700000000000000000e+01,6.500000000000000000e+01,1.700000000000000000e+01,2.557000000000000000e+03,2.568000000000000000e+03,2.557000000000000000e+03,2.534000000000000000e+03,2.391000000000000000e+03,2.573000000000000000e+03,2.964000000000000000e+03,3.236000000000000000e+03,3.154000000000000000e+03,3.193000000000000000e+03,3.511000000000000000e+03,3.612000000000000000e+03,4.228000000000000000e+03,4.417000000000000000e+03,4.099000000000000000e+03,3.964000000000000000e+03,4.004000000000000000e+03,4.437000000000000000e+03,4.294000000000000000e+03,5.104000000000000000e+03,4.946000000000000000e+03,4.443000000000000000e+03,8.046000000000000000e+03,8.708000000000000000e+03,7.892000000000000000e+03,7.229000000000000000e+03,6.999000000000000000e+03,7.969000000000000000e+03,7.962000000000000000e+03,8.500000000000000000e+03,8.438000000000000000e+03,1.088500000000000000e+04,1.391600000000000000e+04,1.284200000000000000e+04,1.208100000000000000e+04,1.229800000000000000e+04,6.813000000000000000e+03,1.013300000000000000e+04,1.312600000000000000e+04,1.096000000000000000e+04,1.187800000000000000e+04,1.582000000000000000e+04,1.379400000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.190000000000000000e+02,2.640000000000000000e+02,1.400000000000000000e+02,2.400000000000000000e+02,1.280000000000000000e+02,1.360000000000000000e+02,1.180000000000000000e+02,1.150000000000000000e+02,1.610000000000000000e+02,1.360000000000000000e+02,1.630000000000000000e+02,1.200000000000000000e+02,1.330000000000000000e+02,7.200000000000000000e+01,2.040000000000000000e+02,2.100000000000000000e+02,1.420000000000000000e+02,2.610000000000000000e+02,1.620000000000000000e+02,1.180000000000000000e+02,2.150000000000000000e+02,2.680000000000000000e+02,2.860000000000000000e+02,1.410000000000000000e+02,1.430000000000000000e+02,1.600000000000000000e+02,1.300000000000000000e+02,1.510000000000000000e+02,9.500000000000000000e+01,1.420000000000000000e+02,1.620000000000000000e+02,1.760000000000000000e+02,1.340000000000000000e+02,1.430000000000000000e+02,1.310000000000000000e+02,1.470000000000000000e+02,3.220000000000000000e+02,2.680000000000000000e+02,1.720000000000000000e+02,4.450000000000000000e+02,1.540000000000000000e+02,5.850000000000000000e+02,5.910000000000000000e+02,6.740000000000000000e+02,7.610000000000000000e+02,5.790000000000000000e+02,8.970000000000000000e+02,1.507000000000000000e+03,1.868000000000000000e+03,1.162000000000000000e+03,1.329000000000000000e+03,1.852000000000000000e+03,1.709000000000000000e+03,1.844000000000000000e+03,2.179000000000000000e+03,2.091000000000000000e+03,2.196000000000000000e+03,2.665000000000000000e+03,2.568000000000000000e+03,3.055000000000000000e+03,5.201000000000000000e+03,4.280000000000000000e+03,4.929000000000000000e+03,5.036000000000000000e+03,4.955000000000000000e+03,4.413000000000000000e+03,5.998000000000000000e+03,5.728000000000000000e+03,4.803000000000000000e+03,6.268000000000000000e+03,7.095000000000000000e+03,7.599000000000000000e+03,7.911000000000000000e+03,9.186000000000000000e+03,9.994000000000000000e+03,9.913000000000000000e+03,1.170300000000000000e+04,2.891000000000000000e+03,4.367000000000000000e+03,2.809000000000000000e+03,2.828000000000000000e+03,2.731000000000000000e+03,4.039000000000000000e+03,4.548000000000000000e+03
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.430000000000000000e+02,4.560000000000000000e+02,3.160000000000000000e+02,3.040000000000000000e+02,3.060000000000000000e+02,1.770000000000000000e+02,1.340000000000000000e+02,1.500000000000000000e+02,8.200000000000000000e+01,9.700000000000000000e+01,9.500000000000000000e+01,1.020000000000000000e+02,6.700000000000000000e+01,8.800000000000000000e+01,1.430000000000000000e+02,3.140000000000000000e+02,2.910000000000000000e+02,1.830000000000000000e+02,2.620000000000000000e+02,1.200000000000000000e+02,1.000000000000000000e+02,1.970000000000000000e+02,1.930000000000000000e+02,1.550000000000000000e+02,1.220000000000000000e+02,6.400000000000000000e+01,6.500000000000000000e+01,8.900000000000000000e+01,6.300000000000000000e+01,1.130000000000000000e+02,8.800000000000000000e+01,1.100000000000000000e+02,6.600000000000000000e+01,1.190000000000000000e+02,1.620000000000000000e+02,2.100000000000000000e+02,2.420000000000000000e+02,3.190000000000000000e+02,3.180000000000000000e+02,2.770000000000000000e+02,2.750000000000000000e+02,5.670000000000000000e+02,7.800000000000000000e+02,1.099000000000000000e+03,1.608000000000000000e+03,2.109000000000000000e+03,2.722000000000000000e+03,4.078000000000000000e+03,3.853000000000000000e+03,2.987000000000000000e+03,3.162000000000000000e+03,3.794000000000000000e+03,4.480000000000000000e+03,4.613000000000000000e+03,7.301000000000000000e+03,6.740000000000000000e+03,5.695000000000000000e+03,5.140000000000000000e+03,4.836000000000000000e+03,5.098000000000000000e+03,1.896900000000000000e+04,9.213000000000000000e+03,9.356000000000000000e+03,6.188000000000000000e+03,4.819000000000000000e+03,5.211000000000000000e+03,7.475000000000000000e+03,1.030600000000000000e+04,6.378000000000000000e+03,6.909000000000000000e+03,8.103000000000000000e+03,9.071000000000000000e+03,7.668000000000000000e+03,6.043000000000000000e+03,5.296000000000000000e+03,4.808000000000000000e+03,5.694000000000000000e+03,4.519000000000000000e+03,1.354400000000000000e+04,5.740000000000000000e+03,5.444000000000000000e+03,1.167800000000000000e+04,1.641900000000000000e+04,1.686000000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.500000000000000000e+01,1.640000000000000000e+02,1.080000000000000000e+02,4.900000000000000000e+01,3.900000000000000000e+01,2.500000000000000000e+01,6.000000000000000000e+00,1.100000000000000000e+01,2.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,6.000000000000000000e+00,5.000000000000000000e+00,6.000000000000000000e+00,8.000000000000000000e+00,3.300000000000000000e+01,3.000000000000000000e+00,7.000000000000000000e+00,6.000000000000000000e+00,1.000000000000000000e+01,6.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,4.000000000000000000e+00,2.000000000000000000e+00,9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,3.000000000000000000e+00,2.000000000000000000e+00,2.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,5.000000000000000000e+00,2.680000000000000000e+02,5.720000000000000000e+02,3.530000000000000000e+02,1.272000000000000000e+03,8.070000000000000000e+02,2.848000000000000000e+03,3.414000000000000000e+03,5.413000000000000000e+03,3.186000000000000000e+03,7.323000000000000000e+03,4.120000000000000000e+03,7.030000000000000000e+03,5.833000000000000000e+03,6.195000000000000000e+03,5.385000000000000000e+03,3.233000000000000000e+03,5.181000000000000000e+03,2.142000000000000000e+03,5.199000000000000000e+03,6.610000000000000000e+03,2.807100000000000000e+04,1.675600000000000000e+04,1.936200000000000000e+04,1.661900000000000000e+04,1.351000000000000000e+04,1.061200000000000000e+04,1.044300000000000000e+04,1.292800000000000000e+04,1.578100000000000000e+04,1.354200000000000000e+04,8.499000000000000000e+03,1.047500000000000000e+04,8.294000000000000000e+03,7.508000000000000000e+03,6.287000000000000000e+03,6.868000000000000000e+03,7.524000000000000000e+03,8.501000000000000000e+03,2.123800000000000000e+04,7.304000000000000000e+03,8.250000000000000000e+03,3.532800000000000000e+04,4.366000000000000000e+04,4.361200000000000000e+04
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.000000000000000000e+00,0.000000000000000000e+00,2.000000000000000000e+00,2.800000000000000000e+01,9.000000000000000000e+00,9.300000000000000000e+01,3.000000000000000000e+01,9.200000000000000000e+01,6.700000000000000000e+01,2.580000000000000000e+02,2.650000000000000000e+02,1.152000000000000000e+03,6.160000000000000000e+02,2.408000000000000000e+03,1.197000000000000000e+03,1.309000000000000000e+03,2.350000000000000000e+02,1.400000000000000000e+02,7.300000000000000000e+02,1.670000000000000000e+02,7.080000000000000000e+02,9.870000000000000000e+02,2.724000000000000000e+03,1.290000000000000000e+03,2.602000000000000000e+03,4.626000000000000000e+03,3.047000000000000000e+03,1.804000000000000000e+03,7.310000000000000000e+02,7.600000000000000000e+02,1.834000000000000000e+03,1.648000000000000000e+03,1.860000000000000000e+03,4.877000000000000000e+03,6.720000000000000000e+03,4.466000000000000000e+03,4.041000000000000000e+03,5.091000000000000000e+03,5.795000000000000000e+03,5.528000000000000000e+03,8.199000000000000000e+03,5.926000000000000000e+03,6.398000000000000000e+03,2.881900000000000000e+04,3.529200000000000000e+04,3.266900000000000000e+04
